id,purpose,grade,sub_grade
67575363,debt_consolidation,B,B2
68496382,home_improvement,A,A2
68436232,credit_card,A,A1
68062761,debt_consolidation,E,E3
67437816,debt_consolidation,C,C5
68615524,debt_consolidation,C,C2
68466270,debt_consolidation,F,F1
68616129,small_business,D,D4
68526115,debt_consolidation,A,A3
68576996,credit_card,A,A3
68474286,debt_consolidation,E,E2
68393490,debt_consolidation,A,A4
68616236,debt_consolidation,E,E4
68396314,debt_consolidation,B,B3
68366445,home_improvement,C,C4
68486645,credit_card,A,A5
68062788,credit_card,E,E1
68476141,credit_card,A,A4
68366369,debt_consolidation,B,B4
68486648,debt_consolidation,B,B5
68586872,credit_card,A,A2
68395978,debt_consolidation,C,C5
66424761,credit_card,A,A5
68475219,debt_consolidation,B,B1
68566263,debt_consolidation,B,B5
68406784,credit_card,B,B2
68062801,credit_card,B,B5
68406429,debt_consolidation,E,E3
68616110,debt_consolidation,C,C4
68426043,other,C,C3
68586816,car,A,A4
68577070,major_purchase,C,C1
68272601,debt_consolidation,E,E1
67908904,credit_card,D,D1
68386309,credit_card,A,A2
68536168,major_purchase,C,C5
68616060,debt_consolidation,B,B1
68546837,debt_consolidation,B,B1
67476439,debt_consolidation,D,D3
68466172,credit_card,B,B5
68496517,home_improvement,C,C1
68576989,home_improvement,D,D2
68614009,debt_consolidation,D,D2
68577205,credit_card,A,A1
68436292,debt_consolidation,B,B5
68356205,debt_consolidation,C,C2
68506100,debt_consolidation,B,B3
68426149,credit_card,C,C1
68416298,other,A,A5
67456183,major_purchase,B,B1
68606410,debt_consolidation,C,C5
68385297,debt_consolidation,B,B1
68577133,debt_consolidation,E,E2
68436164,debt_consolidation,C,C1
67565683,moving,E,E1
68386391,debt_consolidation,C,C3
68466281,debt_consolidation,B,B1
68544584,debt_consolidation,B,B4
68010309,debt_consolidation,A,A3
68475514,debt_consolidation,D,D2
68596146,debt_consolidation,B,B1
68340428,home_improvement,C,C5
68494769,credit_card,D,D3
68366017,small_business,B,B4
68356320,debt_consolidation,B,B5
68566236,debt_consolidation,E,E1
68566185,debt_consolidation,C,C4
68546831,debt_consolidation,B,B1
68546739,debt_consolidation,E,E3
68356229,credit_card,A,A1
68485505,small_business,C,C5
68514195,moving,E,E4
68366448,credit_card,A,A4
68516183,credit_card,A,A1
68465849,major_purchase,B,B2
68496500,car,B,B3
68356324,home_improvement,D,D2
68384488,credit_card,B,B4
68486508,credit_card,B,B4
68366314,credit_card,C,C4
68426029,credit_card,B,B5
68616109,debt_consolidation,B,B3
68356182,debt_consolidation,F,F2
68406556,debt_consolidation,A,A2
68513568,credit_card,C,C3
68566142,debt_consolidation,D,D4
68406337,debt_consolidation,B,B1
68416279,other,C,C5
68496486,credit_card,D,D1
68485339,debt_consolidation,A,A1
68366474,car,D,D5
68375884,debt_consolidation,D,D2
68436296,debt_consolidation,B,B3
68526156,debt_consolidation,D,D2
68476082,debt_consolidation,D,D1
68423720,home_improvement,B,B3
68476013,credit_card,B,B4
68505311,credit_card,D,D5
68366427,credit_card,B,B1
68406558,debt_consolidation,D,D1
68506227,debt_consolidation,C,C2
68476104,debt_consolidation,B,B5
66140953,credit_card,B,B2
68506170,credit_card,A,A3
68526310,debt_consolidation,C,C1
68484474,debt_consolidation,C,C2
68525486,debt_consolidation,C,C4
68366330,debt_consolidation,C,C3
68366338,debt_consolidation,B,B4
68616039,credit_card,B,B2
68586955,credit_card,A,A1
68546727,debt_consolidation,A,A5
68413438,debt_consolidation,B,B1
699575,debt_consolidation,C,C2
68496376,credit_card,B,B2
68526301,debt_consolidation,C,C2
67999874,debt_consolidation,B,B3
68606118,debt_consolidation,A,A1
68606232,credit_card,B,B1
68584825,house,C,C1
68366155,debt_consolidation,C,C3
68526100,debt_consolidation,E,E4
68486429,debt_consolidation,B,B3
68525971,debt_consolidation,C,C1
68546389,debt_consolidation,A,A4
68443655,debt_consolidation,C,C1
68565921,medical,A,A4
68576654,debt_consolidation,C,C3
68356179,debt_consolidation,B,B5
67969313,debt_consolidation,G,G2
68486373,small_business,D,D5
68515973,debt_consolidation,B,B5
68486458,debt_consolidation,A,A5
68586588,other,C,C1
68614500,house,E,E3
68615772,home_improvement,C,C4
68565926,debt_consolidation,B,B3
68465227,debt_consolidation,B,B3
68615959,credit_card,C,C3
68393502,credit_card,A,A1
68565978,debt_consolidation,C,C1
68564288,credit_card,E,E2
67948153,major_purchase,B,B3
68425889,credit_card,B,B2
68605229,debt_consolidation,E,E3
68566006,major_purchase,D,D1
68546695,other,D,D4
68605213,credit_card,C,C1
66461790,credit_card,B,B3
68435984,debt_consolidation,C,C1
68506006,credit_card,A,A2
68606321,debt_consolidation,C,C4
68566010,credit_card,F,F2
68425911,other,C,C2
68566045,home_improvement,C,C3
68436113,debt_consolidation,B,B4
68425956,debt_consolidation,A,A5
68356060,debt_consolidation,C,C4
68496111,debt_consolidation,B,B4
68605991,debt_consolidation,A,A5
68523577,credit_card,A,A2
68486442,credit_card,B,B5
68585533,credit_card,B,B5
68566018,debt_consolidation,B,B2
68595954,medical,B,B4
68182180,credit_card,A,A4
68496239,debt_consolidation,C,C2
68366243,major_purchase,E,E2
68526117,debt_consolidation,E,E1
68595984,debt_consolidation,D,D4
68386111,debt_consolidation,A,A1
68386150,medical,B,B5
68406504,credit_card,D,D2
68406340,debt_consolidation,B,B5
68615771,debt_consolidation,C,C3
68515992,debt_consolidation,E,E4
68341515,credit_card,B,B5
68373208,debt_consolidation,D,D4
68615957,other,C,C3
66432783,debt_consolidation,A,A2
68566076,home_improvement,D,D1
68416017,major_purchase,B,B2
68364040,home_improvement,D,D2
68338558,credit_card,B,B1
68485738,credit_card,E,E5
68356144,debt_consolidation,D,D5
68356094,debt_consolidation,C,C1
68526047,debt_consolidation,E,E1
68416067,debt_consolidation,C,C2
68486088,debt_consolidation,A,A5
68536675,other,D,D2
68536374,debt_consolidation,C,C2
68366141,debt_consolidation,D,D5
68395998,credit_card,D,D1
68406335,debt_consolidation,E,E3
68606308,home_improvement,A,A5
68483218,debt_consolidation,B,B2
68615819,debt_consolidation,B,B1
68395235,home_improvement,F,F2
68338549,other,B,B3
68614823,debt_consolidation,C,C3
68356082,debt_consolidation,A,A4
68414285,debt_consolidation,B,B4
68376080,other,B,B4
68445816,debt_consolidation,D,D1
68406347,debt_consolidation,D,D1
68563262,credit_card,B,B4
68566048,debt_consolidation,B,B2
68576761,debt_consolidation,B,B4
68356041,debt_consolidation,C,C5
68586010,debt_consolidation,C,C1
68396021,debt_consolidation,C,C2
68386126,credit_card,A,A3
68435931,debt_consolidation,C,C4
68595815,debt_consolidation,B,B5
68496208,debt_consolidation,A,A5
68466053,other,D,D1
68406322,credit_card,A,A1
68486452,credit_card,C,C1
68546503,debt_consolidation,A,A4
68485590,debt_consolidation,C,C1
68576813,credit_card,E,E2
68423491,debt_consolidation,C,C5
68505948,debt_consolidation,B,B5
67908510,debt_consolidation,B,B5
68424510,debt_consolidation,D,D5
66492498,debt_consolidation,A,A3
68576908,credit_card,B,B1
68486448,credit_card,A,A1
68436134,home_improvement,C,C1
68132605,debt_consolidation,B,B2
68475809,credit_card,C,C4
68356025,debt_consolidation,B,B4
66210290,credit_card,B,B2
68606218,medical,C,C5
68595977,credit_card,A,A2
68366190,debt_consolidation,B,B2
68593963,debt_consolidation,D,D4
68496235,credit_card,C,C2
67939980,car,A,A5
68596084,major_purchase,B,B3
68406365,other,D,D3
68436065,debt_consolidation,D,D1
68396086,debt_consolidation,C,C5
68406357,home_improvement,E,E5
68595945,debt_consolidation,C,C5
68415996,credit_card,B,B2
68525921,home_improvement,C,C5
66582180,debt_consolidation,B,B1
68406437,home_improvement,C,C4
68505908,home_improvement,B,B5
67998182,debt_consolidation,D,D5
68606319,debt_consolidation,D,D5
68475953,other,A,A1
68546306,debt_consolidation,D,D2
68496178,home_improvement,B,B2
68515577,house,A,A4
68576582,debt_consolidation,A,A1
67948682,debt_consolidation,C,C2
68356055,debt_consolidation,B,B4
68615915,other,B,B5
68566047,major_purchase,C,C5
68386178,debt_consolidation,G,G1
68506008,credit_card,A,A2
68486178,debt_consolidation,C,C5
68576525,debt_consolidation,C,C2
68525431,debt_consolidation,E,E2
68546361,debt_consolidation,B,B2
68425237,debt_consolidation,B,B4
68516016,credit_card,D,D1
68425959,debt_consolidation,C,C3
68596033,credit_card,B,B1
68505954,credit_card,B,B1
68615828,home_improvement,D,D5
68356087,credit_card,D,D4
68536436,debt_consolidation,A,A2
68403384,debt_consolidation,B,B4
68445890,credit_card,B,B5
68586548,debt_consolidation,D,D3
68615869,debt_consolidation,A,A2
66470295,debt_consolidation,B,B1
68606340,debt_consolidation,A,A5
68546635,debt_consolidation,A,A5
68545888,debt_consolidation,D,D5
68505484,debt_consolidation,B,B2
68425893,credit_card,C,C2
68576598,credit_card,B,B5
68445945,car,B,B2
66220548,car,A,A2
68252717,credit_card,B,B5
68496272,debt_consolidation,D,D3
66443149,debt_consolidation,A,A5
68396196,debt_consolidation,C,C1
68596079,other,B,B2
68606085,credit_card,A,A5
68486325,debt_consolidation,D,D4
68394263,debt_consolidation,D,D5
68435907,debt_consolidation,D,D1
68506082,debt_consolidation,B,B1
68486366,credit_card,B,B2
68436122,home_improvement,C,C3
68525913,vacation,A,A2
68425906,debt_consolidation,D,D4
68355971,other,B,B5
68356170,debt_consolidation,B,B4
68526025,debt_consolidation,C,C5
68425838,credit_card,C,C4
68415987,debt_consolidation,A,A3
68386051,credit_card,A,A4
68615544,debt_consolidation,C,C1
68396177,debt_consolidation,C,C1
68525964,debt_consolidation,B,B4
68615829,credit_card,B,B4
68546713,debt_consolidation,D,D1
68356157,credit_card,C,C2
68496345,home_improvement,C,C4
68366277,credit_card,A,A3
68415965,home_improvement,B,B4
68526081,debt_consolidation,B,B3
68425805,debt_consolidation,D,D1
68466122,credit_card,A,A4
68413334,debt_consolidation,B,B5
68606289,home_improvement,B,B2
68355510,credit_card,A,A3
68355998,credit_card,C,C4
68615884,credit_card,B,B1
68476039,debt_consolidation,A,A5
68505898,credit_card,B,B1
68445962,debt_consolidation,A,A3
68536689,debt_consolidation,C,C3
68385884,small_business,E,E2
68435340,debt_consolidation,C,C1
68576268,credit_card,C,C2
68375990,debt_consolidation,A,A5
68406424,credit_card,C,C1
68505979,debt_consolidation,C,C3
68386015,home_improvement,A,A1
68475955,credit_card,A,A1
68386108,debt_consolidation,D,D3
68536580,small_business,D,D4
68396126,credit_card,B,B4
68466084,debt_consolidation,D,D4
68394500,other,A,A1
67266487,moving,D,D1
68386097,home_improvement,F,F1
68386172,other,B,B4
68466005,debt_consolidation,B,B2
68583217,debt_consolidation,B,B1
68595029,debt_consolidation,C,C1
68386156,credit_card,D,D3
68366301,debt_consolidation,A,A2
68445831,credit_card,D,D5
68516081,debt_consolidation,D,D1
68526082,credit_card,C,C2
67368199,credit_card,D,D3
68546600,medical,F,F4
68356101,debt_consolidation,D,D2
68496269,credit_card,E,E5
68486459,debt_consolidation,B,B2
68546435,debt_consolidation,B,B4
68526023,credit_card,A,A5
68565889,debt_consolidation,A,A4
68546252,debt_consolidation,A,A2
67918285,debt_consolidation,C,C4
66666489,debt_consolidation,C,C5
68341514,debt_consolidation,B,B5
68565646,debt_consolidation,C,C5
68473338,other,E,E1
68466067,home_improvement,B,B1
68536694,credit_card,B,B4
66615787,debt_consolidation,C,C5
68564258,debt_consolidation,D,D1
68356190,debt_consolidation,C,C2
68525966,credit_card,A,A5
68606088,debt_consolidation,A,A1
68546583,debt_consolidation,B,B5
68425965,debt_consolidation,D,D4
68366241,debt_consolidation,D,D1
68396052,debt_consolidation,B,B3
68516139,debt_consolidation,B,B3
68536501,debt_consolidation,B,B5
68604138,other,D,D3
66624721,debt_consolidation,D,D3
68466126,debt_consolidation,C,C4
68435965,credit_card,B,B5
67909810,credit_card,D,D4
68466144,debt_consolidation,B,B1
68505713,home_improvement,C,C3
68505705,credit_card,B,B3
67809703,debt_consolidation,E,E2
68503894,home_improvement,B,B1
68593378,credit_card,B,B1
68465780,other,D,D1
68586365,debt_consolidation,C,C1
68406226,debt_consolidation,A,A5
68515712,debt_consolidation,B,B5
68444702,debt_consolidation,A,A4
68445762,debt_consolidation,C,C1
68615743,debt_consolidation,C,C2
68565549,debt_consolidation,C,C5
68563409,car,C,C2
68586445,other,C,C5
68576426,home_improvement,B,B1
68415793,debt_consolidation,D,D4
68415837,debt_consolidation,E,E2
68505704,credit_card,A,A2
68495980,debt_consolidation,B,B4
68415769,home_improvement,A,A5
68586387,small_business,E,E2
68052719,debt_consolidation,B,B4
68525853,credit_card,B,B1
68545639,debt_consolidation,B,B2
68435793,debt_consolidation,B,B1
68465879,debt_consolidation,C,C4
68603178,debt_consolidation,A,A1
68292808,debt_consolidation,C,C1
68595927,other,B,B5
68435871,debt_consolidation,C,C1
68395234,credit_card,C,C2
68375791,debt_consolidation,C,C2
68385895,credit_card,B,B5
68606065,vacation,E,E2
68435877,debt_consolidation,D,D5
68615599,debt_consolidation,D,D1
66405045,debt_consolidation,C,C4
68365957,other,D,D1
68486011,debt_consolidation,B,B5
68052610,debt_consolidation,E,E2
68415865,credit_card,B,B2
68355850,debt_consolidation,B,B5
68375903,credit_card,C,C2
68495459,debt_consolidation,C,C3
67585516,debt_consolidation,D,D2
68385795,debt_consolidation,D,D5
68536439,credit_card,A,A1
68415767,debt_consolidation,B,B2
66462330,debt_consolidation,A,A4
68515873,debt_consolidation,C,C1
67426714,credit_card,A,A5
68355982,debt_consolidation,C,C4
68415886,credit_card,A,A2
66526059,car,B,B2
68425036,debt_consolidation,C,C1
68546327,debt_consolidation,C,C2
67889694,debt_consolidation,B,B2
68576383,debt_consolidation,D,D5
68365998,debt_consolidation,D,D3
68464690,debt_consolidation,B,B4
68615677,credit_card,A,A1
68595814,debt_consolidation,A,A5
68493699,small_business,C,C1
67345383,credit_card,C,C3
67478211,debt_consolidation,F,F2
68383886,debt_consolidation,C,C4
68595922,debt_consolidation,A,A2
68534685,credit_card,B,B3
68536353,home_improvement,A,A2
68340491,debt_consolidation,F,F1
68113008,other,A,A5
68565721,debt_consolidation,B,B4
68536260,debt_consolidation,B,B2
68374549,other,C,C3
68605904,debt_consolidation,E,E3
68546123,credit_card,B,B4
68415892,debt_consolidation,B,B3
68615102,debt_consolidation,B,B4
68515955,credit_card,B,B5
68576328,debt_consolidation,B,B5
68445638,credit_card,D,D2
68605989,debt_consolidation,A,A2
68495517,credit_card,A,A3
68072428,home_improvement,A,A4
68606014,credit_card,A,A1
68546194,debt_consolidation,C,C2
68595865,debt_consolidation,C,C4
68505100,debt_consolidation,C,C3
68586408,debt_consolidation,B,B4
68576453,debt_consolidation,A,A5
68575386,debt_consolidation,B,B2
66485829,credit_card,B,B2
68445707,debt_consolidation,D,D5
68563947,debt_consolidation,D,D5
68366088,debt_consolidation,D,D1
68546082,debt_consolidation,D,D2
68536415,debt_consolidation,F,F1
68565838,credit_card,B,B2
68385952,vacation,B,B5
68062720,debt_consolidation,A,A5
66434598,credit_card,A,A5
68355810,debt_consolidation,D,D4
68515842,debt_consolidation,C,C4
68615683,other,B,B4
68536280,debt_consolidation,C,C4
68445323,debt_consolidation,A,A5
68576241,debt_consolidation,B,B4
68375941,debt_consolidation,B,B2
66443295,debt_consolidation,C,C1
66550239,debt_consolidation,B,B5
68242271,debt_consolidation,C,C3
68574537,credit_card,A,A4
68406163,credit_card,D,D4
68425629,credit_card,A,A1
68606058,debt_consolidation,B,B4
68515796,credit_card,D,D1
68405890,debt_consolidation,B,B4
68534401,debt_consolidation,C,C3
68340489,credit_card,A,A2
68576309,debt_consolidation,C,C2
68495135,home_improvement,B,B2
68605999,debt_consolidation,C,C4
68395973,debt_consolidation,A,A2
68425661,debt_consolidation,C,C2
68525836,other,E,E5
68576393,debt_consolidation,C,C4
68425686,debt_consolidation,C,C4
68385797,debt_consolidation,B,B1
68444317,other,C,C5
68525874,car,B,B1
68365754,debt_consolidation,C,C2
68395883,credit_card,B,B3
68604936,debt_consolidation,C,C5
68395870,debt_consolidation,D,D5
68475748,debt_consolidation,B,B5
68496107,debt_consolidation,E,E3
68062399,debt_consolidation,C,C2
66645807,small_business,C,C2
68303070,home_improvement,B,B2
68576234,major_purchase,B,B1
68486163,other,D,D4
68355857,debt_consolidation,B,B5
68475360,debt_consolidation,E,E4
68496035,other,D,D3
68445293,debt_consolidation,E,E1
68395888,debt_consolidation,D,D2
68485972,debt_consolidation,C,C4
68525630,debt_consolidation,C,C4
68584330,debt_consolidation,C,C1
68355818,credit_card,B,B1
68576305,other,E,E1
68385788,credit_card,A,A1
68505816,debt_consolidation,B,B5
68385834,debt_consolidation,A,A5
68515876,home_improvement,C,C2
66501704,debt_consolidation,B,B3
68546047,credit_card,B,B4
68536262,home_improvement,C,C4
68340129,debt_consolidation,C,C5
68565791,debt_consolidation,C,C3
68062734,debt_consolidation,D,D5
68010176,debt_consolidation,B,B5
68546134,house,E,E1
68354346,debt_consolidation,B,B5
68425791,debt_consolidation,B,B5
68082647,debt_consolidation,B,B2
68415877,debt_consolidation,D,D4
68406229,car,B,B1
67367271,major_purchase,B,B3
67969170,debt_consolidation,B,B3
68576380,debt_consolidation,A,A3
68435883,debt_consolidation,C,C3
68415878,debt_consolidation,B,B3
68355953,medical,E,E1
68615571,debt_consolidation,E,E3
68354155,debt_consolidation,E,E2
68496002,debt_consolidation,B,B3
68475384,credit_card,F,F2
68564884,debt_consolidation,E,E5
68052730,credit_card,B,B4
68406290,debt_consolidation,E,E1
68339572,credit_card,B,B2
68606051,credit_card,C,C3
68365987,other,B,B2
68496097,debt_consolidation,B,B3
66086387,credit_card,B,B1
68406094,debt_consolidation,A,A3
68525863,credit_card,B,B5
68505763,credit_card,B,B2
68496078,debt_consolidation,B,B5
68415855,other,B,B1
68406206,debt_consolidation,C,C3
68486029,credit_card,B,B4
68515896,debt_consolidation,C,C4
68576389,debt_consolidation,B,B3
68525732,home_improvement,C,C3
68355292,debt_consolidation,B,B3
68395824,credit_card,B,B2
361774,debt_consolidation,B,B1
67338911,debt_consolidation,C,C4
68355962,home_improvement,E,E5
68606017,debt_consolidation,E,E2
68495822,debt_consolidation,B,B5
68485927,debt_consolidation,A,A3
68576308,debt_consolidation,F,F2
68445656,debt_consolidation,A,A5
68565859,debt_consolidation,C,C2
67585546,debt_consolidation,C,C5
68536254,debt_consolidation,D,D3
68375925,debt_consolidation,C,C1
68536453,debt_consolidation,D,D1
68192116,debt_consolidation,E,E5
68385901,debt_consolidation,E,E4
68062698,home_improvement,B,B4
68586530,debt_consolidation,C,C4
68303156,credit_card,A,A3
67467068,debt_consolidation,A,A4
68423217,debt_consolidation,C,C2
68484629,debt_consolidation,C,C3
68496068,debt_consolidation,A,A3
