id,emp_length,home_ownership,annual_inc
68341406,< 1 year,RENT,80000.0
68396437,,RENT,16968.0
68544948,3 years,MORTGAGE,108000.0
66563086,10+ years,MORTGAGE,49000.0
68616311,10+ years,RENT,52000.0
68577345,10+ years,MORTGAGE,45000.0
68385564,,OWN,65000.0
68496618,2 years,MORTGAGE,120000.0
68062737,6 years,MORTGAGE,50000.0
68526489,3 years,RENT,75000.0
68426254,10+ years,MORTGAGE,118000.0
68547044,10+ years,RENT,50000.0
68466462,10+ years,MORTGAGE,119945.0
68416482,10+ years,RENT,100000.0
68466464,< 1 year,MORTGAGE,103000.0
66624293,10+ years,MORTGAGE,105000.0
68386637,2 years,RENT,50000.0
68547073,10+ years,MORTGAGE,50000.0
68466416,10+ years,MORTGAGE,75000.0
68446245,10+ years,MORTGAGE,99000.0
68486872,1 year,MORTGAGE,98000.0
68386577,10+ years,RENT,48000.0
68506309,10+ years,MORTGAGE,225000.0
68577115,10+ years,MORTGAGE,81000.0
68406795,3 years,MORTGAGE,43000.0
68566384,2 years,MORTGAGE,49000.0
67347650,10+ years,MORTGAGE,36522.0
68595667,10+ years,OWN,35000.0
68486660,2 years,MORTGAGE,103500.0
68596406,10+ years,MORTGAGE,200000.0
68587130,1 year,OWN,35500.0
68546971,8 years,MORTGAGE,56000.0
67755216,10+ years,MORTGAGE,50000.0
68496354,10+ years,MORTGAGE,185000.0
68566111,< 1 year,MORTGAGE,117000.0
68212760,4 years,OWN,42000.0
68376320,10+ years,MORTGAGE,61000.0
68616045,10+ years,MORTGAGE,100000.0
68436190,10+ years,RENT,30000.0
68485231,< 1 year,MORTGAGE,45000.0
68586953,4 years,RENT,35000.0
68396312,7 years,OWN,56000.0
67298976,3 years,MORTGAGE,63900.0
68376303,< 1 year,MORTGAGE,70000.0
68577043,5 years,MORTGAGE,52000.0
68466189,10+ years,MORTGAGE,110000.0
68544404,10+ years,RENT,93534.0
67809379,8 years,MORTGAGE,45000.0
68616197,2 years,MORTGAGE,95000.0
68386416,4 years,RENT,26679.38
68526250,8 years,MORTGAGE,90000.0
68496489,10+ years,RENT,80000.0
68436340,7 years,MORTGAGE,39000.0
68445972,10+ years,MORTGAGE,68500.0
68466298,10+ years,MORTGAGE,80000.0
68577081,10+ years,MORTGAGE,38000.0
68356287,5 years,OWN,35000.0
68406733,10+ years,MORTGAGE,74000.0
68486534,1 year,RENT,45000.0
68485971,4 years,MORTGAGE,56035.0
67358467,10+ years,RENT,100000.0
68426094,4 years,MORTGAGE,110000.0
68586878,10+ years,MORTGAGE,132000.0
68566246,< 1 year,RENT,55500.0
68566149,10+ years,MORTGAGE,100000.0
68340530,10+ years,MORTGAGE,134000.0
68366327,10+ years,MORTGAGE,125000.0
68446030,10+ years,MORTGAGE,40000.0
68192729,2 years,MORTGAGE,118450.0
68546877,6 years,OWN,60000.0
68386356,10+ years,OWN,123000.0
68606383,2 years,MORTGAGE,150000.0
68476092,3 years,MORTGAGE,55000.0
68526124,10+ years,OWN,100000.0
68445999,6 years,MORTGAGE,88000.0
68486599,10+ years,MORTGAGE,65000.0
68506121,8 years,MORTGAGE,89000.0
68202804,< 1 year,RENT,51000.0
68425997,3 years,RENT,120000.0
68596328,3 years,MORTGAGE,100000.0
68546741,5 years,MORTGAGE,39600.0
68366309,,RENT,33888.0
68416138,10+ years,MORTGAGE,50000.0
68415392,10+ years,MORTGAGE,85000.0
68496453,4 years,MORTGAGE,52000.0
68376196,2 years,MORTGAGE,141934.0
68536806,7 years,RENT,114400.0
68062777,,OWN,28321.0
67799895,8 years,RENT,75000.0
68446125,3 years,OWN,66666.0
68386395,4 years,MORTGAGE,85000.0
68606458,10+ years,MORTGAGE,71665.0
66096897,10+ years,MORTGAGE,132000.0
67890239,5 years,MORTGAGE,95000.0
68453653,2 years,RENT,89000.0
68446180,7 years,RENT,101000.0
68516266,2 years,RENT,84000.0
67848475,10+ years,MORTGAGE,120000.0
68586833,4 years,MORTGAGE,120000.0
68406624,4 years,RENT,45000.0
68356089,9 years,MORTGAGE,70000.0
68577138,2 years,MORTGAGE,43500.0
68577155,3 years,MORTGAGE,113000.0
68436237,5 years,MORTGAGE,70000.0
68516197,10+ years,MORTGAGE,50000.0
68506096,< 1 year,MORTGAGE,56000.0
67329305,10+ years,MORTGAGE,127000.0
67988731,10+ years,OWN,31500.0
68212274,3 years,MORTGAGE,35000.0
68340540,10+ years,MORTGAGE,89000.0
68526208,4 years,RENT,64567.05
68574173,10+ years,MORTGAGE,100000.0
68584702,1 year,OWN,52000.0
68466335,10+ years,OWN,32500.0
68516214,10+ years,MORTGAGE,80000.0
68523332,,MORTGAGE,110000.0
68546827,1 year,MORTGAGE,82000.0
68516324,4 years,RENT,93000.0
68446077,,OWN,85000.0
68586642,10+ years,OWN,76000.0
68526280,10+ years,MORTGAGE,80000.0
68535736,< 1 year,RENT,37000.0
68416327,3 years,OWN,18300.0
68553376,10+ years,RENT,110000.0
68366362,10+ years,MORTGAGE,99500.0
68476214,< 1 year,MORTGAGE,52000.0
68564614,6 years,RENT,60000.0
68446144,10+ years,RENT,90000.0
68062754,< 1 year,MORTGAGE,148000.0
67325759,10+ years,MORTGAGE,94000.0
68525937,3 years,RENT,36000.0
68566108,10+ years,MORTGAGE,111000.0
67298392,10+ years,RENT,51000.0
68496404,10+ years,RENT,120000.0
68606485,2 years,RENT,105000.0
68356286,10+ years,MORTGAGE,103000.0
66411184,10+ years,MORTGAGE,111000.0
68416253,10+ years,RENT,86308.0
68486602,6 years,RENT,86564.0
68376191,1 year,MORTGAGE,38500.0
68466135,2 years,MORTGAGE,42000.0
68496423,1 year,RENT,45000.0
68376383,10+ years,MORTGAGE,70000.0
68396300,3 years,RENT,41500.0
68616256,10+ years,RENT,57000.0
68586963,5 years,MORTGAGE,125000.0
68386352,1 year,OWN,36500.0
68425452,,MORTGAGE,110000.0
68423841,10+ years,RENT,139000.0
68606504,4 years,RENT,80000.0
68356337,10+ years,RENT,45000.0
68446017,10+ years,RENT,55000.0
68339340,3 years,MORTGAGE,47140.0
67849899,1 year,MORTGAGE,100000.0
68504948,< 1 year,RENT,55000.0
68576157,3 years,RENT,80000.0
68546214,4 years,OWN,41000.0
68595847,10+ years,MORTGAGE,112000.0
68385418,10+ years,MORTGAGE,43500.0
68546844,10+ years,MORTGAGE,45000.0
68526168,10+ years,OWN,170000.0
68577192,9 years,RENT,89000.0
68606424,5 years,OWN,65000.0
68366348,8 years,MORTGAGE,47000.0
68576962,7 years,OWN,43500.0
68596251,7 years,RENT,73000.0
68586919,9 years,MORTGAGE,98000.0
68366326,1 year,RENT,118000.0
68506242,1 year,OWN,28000.0
68476096,2 years,MORTGAGE,105000.0
68546780,,RENT,52000.0
68446215,10+ years,MORTGAGE,67879.0
68536802,5 years,RENT,65000.0
68506210,5 years,MORTGAGE,53000.0
68616285,4 years,RENT,230000.0
68566144,10+ years,OWN,90000.0
68476147,7 years,MORTGAGE,85000.0
68586984,10+ years,MORTGAGE,43500.0
68616073,10+ years,MORTGAGE,160000.0
68546923,10+ years,MORTGAGE,95000.0
68416151,8 years,MORTGAGE,90000.0
68396279,4 years,RENT,35000.0
68526276,1 year,MORTGAGE,72000.0
68486598,5 years,MORTGAGE,94000.0
67575363,1 year,RENT,20000.0
68496382,< 1 year,MORTGAGE,35000.0
68436232,10+ years,RENT,99000.0
68062761,,MORTGAGE,36000.0
67437816,2 years,RENT,44500.0
68615524,10+ years,MORTGAGE,64000.0
68466270,10+ years,OWN,60300.0
68616129,2 years,RENT,58000.0
68526115,10+ years,MORTGAGE,150000.0
68576996,10+ years,RENT,105000.0
68474286,10+ years,MORTGAGE,88000.0
68393490,4 years,RENT,105000.0
68616236,< 1 year,MORTGAGE,98000.0
68396314,1 year,RENT,75000.0
68366445,< 1 year,OWN,70000.0
68486645,,MORTGAGE,42251.0
68062788,< 1 year,RENT,50000.0
68476141,10+ years,MORTGAGE,67000.0
68366369,< 1 year,RENT,65000.0
68486648,5 years,MORTGAGE,110000.0
68586872,10+ years,OWN,78000.0
68395978,1 year,OWN,61000.0
66424761,4 years,OWN,145000.0
68475219,< 1 year,RENT,47000.0
68566263,5 years,MORTGAGE,45000.0
68406784,< 1 year,RENT,110000.0
68062801,,MORTGAGE,39696.0
68406429,3 years,MORTGAGE,75000.0
68616110,10+ years,MORTGAGE,90000.0
68426043,2 years,RENT,50740.0
68586816,5 years,RENT,83500.0
68577070,2 years,RENT,65000.0
68272601,,RENT,24897.72
67908904,1 year,RENT,157000.0
68386309,10+ years,MORTGAGE,82000.0
68536168,10+ years,RENT,32000.0
68616060,10+ years,MORTGAGE,150000.0
68546837,< 1 year,MORTGAGE,29000.0
67476439,1 year,RENT,37440.0
68466172,2 years,RENT,57000.0
68496517,< 1 year,MORTGAGE,85000.0
68576989,10+ years,MORTGAGE,54000.0
68614009,3 years,MORTGAGE,79000.0
68577205,2 years,RENT,41000.0
68436292,10+ years,RENT,185000.0
68356205,10+ years,OWN,50000.0
68506100,< 1 year,RENT,75000.0
68426149,7 years,RENT,72000.0
68416298,10+ years,OWN,120000.0
67456183,4 years,RENT,42000.0
68606410,6 years,MORTGAGE,124000.0
68385297,< 1 year,RENT,50500.0
68577133,5 years,MORTGAGE,121000.0
68436164,3 years,MORTGAGE,100000.0
67565683,10+ years,RENT,55000.0
68386391,10+ years,RENT,54000.0
68466281,4 years,RENT,63000.0
68544584,10+ years,MORTGAGE,90000.0
68010309,3 years,RENT,25000.0
68475514,2 years,MORTGAGE,58000.0
68596146,5 years,OWN,38000.0
68340428,1 year,MORTGAGE,56888.0
68494769,9 years,RENT,124000.0
68366017,5 years,MORTGAGE,78000.0
68356320,4 years,MORTGAGE,75000.0
68566236,10+ years,MORTGAGE,66548.0
68566185,10+ years,OWN,32000.0
68546831,3 years,MORTGAGE,135000.0
68546739,9 years,RENT,50000.0
68356229,8 years,RENT,60000.0
68485505,5 years,MORTGAGE,70000.0
68514195,8 years,MORTGAGE,60000.0
68366448,,MORTGAGE,48000.0
68516183,2 years,OWN,50000.0
68465849,10+ years,RENT,82000.0
68496500,2 years,MORTGAGE,40000.0
68356324,3 years,OWN,50000.0
68384488,6 years,RENT,50000.0
68486508,,MORTGAGE,120000.0
68366314,1 year,RENT,62500.0
68426029,1 year,RENT,20000.0
68616109,2 years,RENT,80000.0
68356182,6 years,MORTGAGE,104000.0
68406556,2 years,MORTGAGE,52000.0
68513568,10+ years,MORTGAGE,90000.0
68566142,10+ years,MORTGAGE,150000.0
68406337,< 1 year,MORTGAGE,68000.0
68416279,4 years,MORTGAGE,86000.0
68496486,1 year,RENT,60000.0
68485339,7 years,OWN,200000.0
68366474,2 years,OWN,55000.0
68375884,10+ years,MORTGAGE,81500.0
68436296,3 years,MORTGAGE,65000.0
68526156,10+ years,MORTGAGE,101000.0
68476082,6 years,RENT,57000.0
68423720,10+ years,MORTGAGE,47000.0
68476013,10+ years,MORTGAGE,200000.0
68505311,10+ years,RENT,65000.0
68366427,1 year,OWN,135000.0
68406558,10+ years,RENT,132700.0
68506227,4 years,MORTGAGE,50720.0
68476104,8 years,OWN,43498.0
66140953,,MORTGAGE,60000.0
68506170,10+ years,MORTGAGE,202000.0
68526310,3 years,RENT,37000.0
68484474,3 years,RENT,100000.0
68525486,10+ years,MORTGAGE,69800.0
68366330,3 years,OWN,120000.0
68366338,10+ years,MORTGAGE,47000.0
68616039,3 years,MORTGAGE,110000.0
68586955,10+ years,OWN,70000.0
68546727,6 years,MORTGAGE,80000.0
68413438,< 1 year,RENT,45000.0
699575,7 years,MORTGAGE,78924.0
68496376,3 years,RENT,38480.0
68526301,10+ years,RENT,38000.0
67999874,3 years,OWN,100000.0
68606118,6 years,MORTGAGE,118000.0
68606232,10+ years,MORTGAGE,72000.0
68584825,< 1 year,RENT,42000.0
68366155,8 years,OWN,65000.0
68526100,3 years,RENT,35000.0
68486429,3 years,OWN,52000.0
68525971,< 1 year,RENT,50000.0
68546389,8 years,MORTGAGE,60000.0
68443655,10+ years,MORTGAGE,55000.0
68565921,10+ years,MORTGAGE,86000.0
68576654,10+ years,RENT,50000.0
68356179,4 years,OWN,79000.0
67969313,1 year,RENT,37000.0
68486373,2 years,OWN,40000.0
68515973,3 years,RENT,72000.0
68486458,< 1 year,RENT,45000.0
68586588,10+ years,RENT,53000.0
68614500,6 years,RENT,87500.0
68615772,10+ years,MORTGAGE,20000.0
68565926,7 years,RENT,26000.0
68465227,7 years,MORTGAGE,76000.0
68615959,8 years,MORTGAGE,65000.0
68393502,1 year,RENT,60000.0
68565978,10+ years,MORTGAGE,65000.0
68564288,9 years,MORTGAGE,85000.0
67948153,7 years,RENT,75000.0
68425889,< 1 year,RENT,44000.0
68605229,10+ years,MORTGAGE,62800.0
68566006,3 years,RENT,36000.0
68546695,8 years,MORTGAGE,52500.0
68605213,< 1 year,MORTGAGE,95000.0
66461790,8 years,MORTGAGE,118000.0
68435984,10+ years,RENT,43420.0
68506006,3 years,MORTGAGE,40000.0
68606321,10+ years,MORTGAGE,95000.0
68566010,< 1 year,RENT,40000.0
68425911,5 years,OWN,25000.0
68566045,9 years,RENT,86000.0
68436113,< 1 year,RENT,42000.0
68425956,10+ years,MORTGAGE,153996.0
68356060,6 years,MORTGAGE,107901.0
68496111,7 years,OWN,100000.0
68605991,8 years,MORTGAGE,116250.0
68523577,6 years,RENT,100000.0
68486442,10+ years,MORTGAGE,35000.0
68585533,4 years,MORTGAGE,72000.0
68566018,4 years,RENT,72500.0
68595954,2 years,RENT,50500.0
68182180,10+ years,MORTGAGE,78000.0
68496239,5 years,RENT,195300.0
68366243,6 years,RENT,70000.0
68526117,10+ years,RENT,61000.0
68595984,,OWN,27577.0
68386111,10+ years,MORTGAGE,107000.0
68386150,10+ years,RENT,86000.0
68406504,< 1 year,RENT,42000.0
68406340,10+ years,MORTGAGE,120000.0
68615771,8 years,MORTGAGE,55000.0
68515992,3 years,MORTGAGE,55000.0
68341515,1 year,RENT,50000.0
68373208,< 1 year,RENT,60000.0
68615957,10+ years,MORTGAGE,90791.91
66432783,3 years,MORTGAGE,50000.0
68566076,5 years,MORTGAGE,68000.0
68416017,10+ years,MORTGAGE,83000.0
68364040,10+ years,MORTGAGE,155000.0
68338558,< 1 year,MORTGAGE,80000.0
68485738,5 years,RENT,70000.0
68356144,10+ years,OWN,170000.0
68356094,,MORTGAGE,75000.0
68526047,10+ years,MORTGAGE,65000.0
68416067,3 years,RENT,160000.0
68486088,8 years,RENT,35620.0
68536675,< 1 year,RENT,29000.0
68536374,9 years,MORTGAGE,70000.0
68366141,9 years,RENT,75267.0
68395998,8 years,MORTGAGE,95000.0
68406335,10+ years,OWN,38000.0
68606308,2 years,MORTGAGE,300000.0
68483218,1 year,MORTGAGE,67000.0
68615819,5 years,MORTGAGE,50000.0
68395235,3 years,MORTGAGE,104800.0
68338549,3 years,RENT,78000.0
68614823,10+ years,MORTGAGE,44400.0
68356082,10+ years,MORTGAGE,110000.0
68414285,10+ years,RENT,48000.0
68376080,10+ years,RENT,36000.0
68445816,10+ years,MORTGAGE,125000.0
68406347,10+ years,MORTGAGE,80350.0
68563262,10+ years,OWN,118000.0
68566048,10+ years,RENT,90509.0
68576761,,MORTGAGE,48650.0
68356041,8 years,RENT,40000.0
68586010,10+ years,MORTGAGE,150000.0
68396021,7 years,MORTGAGE,59000.0
68386126,10+ years,MORTGAGE,80000.0
68435931,6 years,MORTGAGE,65000.0
68595815,10+ years,MORTGAGE,117000.0
68496208,8 years,MORTGAGE,110000.0
68466053,1 year,OWN,26000.0
68406322,1 year,MORTGAGE,113000.0
68486452,2 years,RENT,41000.0
68546503,10+ years,MORTGAGE,210000.0
68485590,2 years,MORTGAGE,45000.0
68576813,9 years,MORTGAGE,79500.0
68423491,5 years,RENT,45000.0
68505948,10+ years,MORTGAGE,36000.0
67908510,3 years,MORTGAGE,60000.0
68424510,10+ years,MORTGAGE,97200.0
66492498,2 years,RENT,75000.0
68576908,10+ years,MORTGAGE,160300.0
68486448,5 years,MORTGAGE,415000.0
68436134,10+ years,MORTGAGE,135000.0
68132605,10+ years,MORTGAGE,40000.0
68475809,10+ years,RENT,35000.0
68356025,10+ years,MORTGAGE,145000.0
66210290,10+ years,RENT,57500.0
68606218,10+ years,OWN,41200.0
68595977,10+ years,MORTGAGE,52000.0
68366190,10+ years,MORTGAGE,85000.0
68593963,8 years,OWN,115000.0
68496235,10+ years,RENT,145000.0
67939980,6 years,MORTGAGE,51000.0
68596084,2 years,MORTGAGE,45000.0
68406365,5 years,RENT,55000.0
68436065,10+ years,MORTGAGE,90000.0
68396086,10+ years,MORTGAGE,64000.0
68406357,4 years,RENT,88000.0
68595945,9 years,RENT,110000.0
68415996,10+ years,RENT,62000.0
68525921,7 years,MORTGAGE,100000.0
66582180,10+ years,MORTGAGE,41700.0
68406437,10+ years,MORTGAGE,140000.0
68505908,5 years,MORTGAGE,125000.0
67998182,2 years,MORTGAGE,70000.0
68606319,10+ years,MORTGAGE,210000.0
68475953,10+ years,OWN,100000.0
68546306,2 years,MORTGAGE,80000.0
68496178,8 years,MORTGAGE,127000.0
68515577,3 years,MORTGAGE,135000.0
68576582,10+ years,MORTGAGE,120000.0
67948682,10+ years,MORTGAGE,47000.0
68356055,10+ years,MORTGAGE,55000.0
68615915,10+ years,MORTGAGE,54704.0
68566047,< 1 year,MORTGAGE,155000.0
68386178,10+ years,MORTGAGE,62000.0
68506008,9 years,MORTGAGE,40000.0
68486178,10+ years,RENT,45000.0
68576525,3 years,MORTGAGE,37500.0
68525431,10+ years,MORTGAGE,35000.0
68546361,< 1 year,RENT,31000.0
68425237,10+ years,RENT,120000.0
68516016,,MORTGAGE,24000.0
68425959,2 years,RENT,82000.0
68596033,9 years,MORTGAGE,90000.0
68505954,6 years,OWN,50000.0
68615828,10+ years,MORTGAGE,47000.0
68356087,< 1 year,RENT,55000.0
68536436,10+ years,MORTGAGE,65000.0
68403384,2 years,MORTGAGE,30000.0
68445890,6 years,RENT,35000.0
68586548,3 years,MORTGAGE,80000.0
68615869,1 year,RENT,38000.0
66470295,9 years,MORTGAGE,100000.0
68606340,10+ years,RENT,41027.0
68546635,6 years,RENT,150000.0
68545888,7 years,RENT,64000.0
68505484,9 years,RENT,52000.0
68425893,4 years,RENT,40000.0
68576598,9 years,OWN,70000.0
68445945,5 years,MORTGAGE,51000.0
66220548,10+ years,MORTGAGE,50000.0
68252717,1 year,OWN,42000.0
68496272,3 years,MORTGAGE,45000.0
66443149,9 years,MORTGAGE,86000.0
68396196,2 years,MORTGAGE,310250.0
68596079,10+ years,MORTGAGE,133760.0
68606085,< 1 year,RENT,36000.0
68486325,10+ years,MORTGAGE,38000.0
68394263,< 1 year,MORTGAGE,110000.0
68435907,2 years,MORTGAGE,138000.0
68506082,8 years,MORTGAGE,38000.0
68486366,4 years,RENT,65000.0
68436122,4 years,OWN,29600.0
68525913,2 years,RENT,90000.0
68425906,10+ years,OWN,59304.0
68355971,1 year,RENT,29000.0
68356170,10+ years,OWN,30000.0
68526025,< 1 year,RENT,80000.0
68425838,10+ years,RENT,32000.0
68415987,1 year,RENT,76000.0
68386051,10+ years,MORTGAGE,160630.0
68615544,1 year,MORTGAGE,90000.0
68396177,10+ years,MORTGAGE,130000.0
68525964,10+ years,MORTGAGE,80900.0
68615829,10+ years,MORTGAGE,89775.0
68546713,3 years,MORTGAGE,105000.0
68356157,10+ years,MORTGAGE,77045.0
68496345,1 year,MORTGAGE,80000.0
68366277,10+ years,MORTGAGE,135000.0
68415965,5 years,OWN,76000.0
68526081,10+ years,MORTGAGE,90000.0
68425805,10+ years,OWN,43000.0
68466122,10+ years,MORTGAGE,99413.0
68413334,10+ years,RENT,50000.0
68606289,10+ years,MORTGAGE,39000.0
68355510,< 1 year,MORTGAGE,90000.0
68355998,10+ years,MORTGAGE,38000.0
68615884,9 years,MORTGAGE,90000.0
68476039,10+ years,MORTGAGE,50000.0
68505898,< 1 year,MORTGAGE,105000.0
68445962,10+ years,MORTGAGE,75000.0
68536689,2 years,RENT,70000.0
68385884,8 years,RENT,46000.0
68435340,10+ years,MORTGAGE,50000.0
68576268,4 years,RENT,12000.0
68375990,10+ years,MORTGAGE,80000.0
68406424,8 years,MORTGAGE,75000.0
68505979,8 years,RENT,104000.0
68386015,1 year,MORTGAGE,265000.0
68475955,4 years,RENT,50000.0
68386108,1 year,RENT,52625.0
68536580,1 year,RENT,20000.0
68396126,< 1 year,RENT,54000.0
68466084,< 1 year,MORTGAGE,75000.0
68394500,4 years,MORTGAGE,76000.0
67266487,10+ years,RENT,106000.0
68386097,< 1 year,MORTGAGE,160000.0
68386172,10+ years,RENT,136000.0
68466005,10+ years,MORTGAGE,42190.0
68583217,3 years,MORTGAGE,70000.0
68595029,1 year,RENT,35000.0
68386156,10+ years,OWN,160000.0
68366301,,MORTGAGE,80000.0
68445831,,OWN,32000.0
68516081,10+ years,RENT,143200.0
68526082,10+ years,MORTGAGE,46000.0
67368199,< 1 year,MORTGAGE,75000.0
68546600,4 years,RENT,110000.0
68356101,5 years,OWN,144000.0
68496269,,MORTGAGE,57774.0
68486459,6 years,RENT,24000.0
68546435,10+ years,MORTGAGE,98000.0
68526023,2 years,MORTGAGE,95000.0
68565889,10+ years,MORTGAGE,49000.0
68546252,< 1 year,RENT,75000.0
67918285,< 1 year,RENT,36000.0
66666489,1 year,RENT,49535.0
68341514,1 year,RENT,125000.0
68565646,1 year,RENT,42000.0
68473338,10+ years,MORTGAGE,50000.0
68466067,10+ years,MORTGAGE,108000.0
68536694,10+ years,MORTGAGE,50246.0
66615787,1 year,MORTGAGE,77000.0
68564258,4 years,OWN,40000.0
68356190,10+ years,MORTGAGE,72000.0
68525966,10+ years,RENT,79300.0
68606088,9 years,MORTGAGE,76000.0
68546583,10+ years,MORTGAGE,150000.0
68425965,10+ years,RENT,36180.0
68366241,< 1 year,OWN,33000.0
68396052,10+ years,RENT,58000.0
68516139,10+ years,MORTGAGE,162000.0
68536501,3 years,RENT,55000.0
68604138,,RENT,48305.0
66624721,3 years,RENT,120000.0
68466126,8 years,MORTGAGE,86000.0
68435965,,MORTGAGE,102000.0
67909810,10+ years,MORTGAGE,70000.0
68466144,,RENT,43000.0
68505713,10+ years,MORTGAGE,100000.0
68505705,2 years,RENT,68000.0
67809703,6 years,RENT,22000.0
68503894,8 years,MORTGAGE,59600.0
68593378,10+ years,MORTGAGE,70000.0
68465780,10+ years,MORTGAGE,66000.0
68586365,10+ years,MORTGAGE,104000.0
68406226,6 years,MORTGAGE,58000.0
68515712,10+ years,RENT,62000.0
68444702,10+ years,MORTGAGE,80000.0
68445762,3 years,RENT,80000.0
68615743,4 years,RENT,190617.0
68565549,1 year,OWN,48000.0
68563409,10+ years,RENT,95000.0
68586445,7 years,RENT,62000.0
68576426,10+ years,MORTGAGE,95000.0
68415793,8 years,MORTGAGE,96310.0
68415837,10+ years,OWN,105000.0
68505704,2 years,MORTGAGE,62000.0
68495980,10+ years,MORTGAGE,44000.0
68415769,3 years,MORTGAGE,55000.0
68586387,4 years,RENT,32000.0
68052719,,MORTGAGE,93983.0
68525853,< 1 year,RENT,70000.0
68545639,10+ years,MORTGAGE,67885.33
68435793,4 years,RENT,60000.0
68465879,2 years,MORTGAGE,180000.0
68603178,< 1 year,RENT,87000.0
68292808,< 1 year,MORTGAGE,160000.0
68595927,2 years,RENT,35000.0
68435871,10+ years,MORTGAGE,75000.0
68395234,3 years,RENT,65000.0
68375791,10+ years,MORTGAGE,55000.0
68385895,10+ years,OWN,75000.0
68606065,2 years,OWN,24000.0
68435877,10+ years,RENT,78250.0
68615599,10+ years,MORTGAGE,110000.0
66405045,,OWN,24199.8
68365957,< 1 year,OWN,77500.0
68486011,10+ years,MORTGAGE,77000.0
68052610,< 1 year,MORTGAGE,40000.0
68415865,10+ years,MORTGAGE,38000.0
68355850,8 years,RENT,60000.0
68375903,3 years,RENT,80000.0
68495459,< 1 year,RENT,53000.0
67585516,10+ years,OWN,45000.0
68385795,9 years,MORTGAGE,65000.0
68536439,< 1 year,MORTGAGE,150000.0
68415767,5 years,MORTGAGE,80000.0
66462330,1 year,MORTGAGE,80000.0
68515873,10+ years,MORTGAGE,50000.0
67426714,10+ years,MORTGAGE,68000.0
68355982,,MORTGAGE,60000.0
68415886,10+ years,MORTGAGE,145000.0
66526059,3 years,RENT,52000.0
68425036,10+ years,RENT,48000.0
68546327,9 years,RENT,100000.0
67889694,10+ years,RENT,42000.0
68576383,< 1 year,RENT,148500.0
68365998,< 1 year,RENT,105000.0
68464690,3 years,OWN,150000.0
68615677,< 1 year,OWN,140000.0
68595814,10+ years,MORTGAGE,75000.0
68493699,10+ years,OWN,76000.0
67345383,4 years,MORTGAGE,64000.0
67478211,10+ years,MORTGAGE,59000.0
68383886,10+ years,MORTGAGE,45156.0
68595922,10+ years,RENT,52513.0
68534685,10+ years,MORTGAGE,120000.0
68536353,4 years,MORTGAGE,98000.0
68340491,< 1 year,MORTGAGE,40000.0
68113008,1 year,RENT,66150.0
68565721,8 years,MORTGAGE,55000.0
68536260,10+ years,OWN,80000.0
68374549,2 years,OWN,61000.0
68605904,2 years,MORTGAGE,71000.0
68546123,2 years,OWN,32000.0
68415892,10+ years,OWN,95000.0
68615102,10+ years,MORTGAGE,35500.0
68515955,< 1 year,RENT,125000.0
68576328,10+ years,RENT,80000.0
68445638,< 1 year,RENT,62275.0
68605989,< 1 year,RENT,105000.0
68495517,2 years,MORTGAGE,106000.0
68072428,4 years,MORTGAGE,96000.0
68606014,10+ years,MORTGAGE,107000.0
68546194,3 years,MORTGAGE,55000.0
68595865,2 years,RENT,107000.0
68505100,< 1 year,RENT,45000.0
68586408,6 years,MORTGAGE,65000.0
